ID,Tag,Reputation,Answers,Username,Views
435951,j,2500,27,18152,273886
240454,j,1177,4,63433,12656
334829,c,2538,3,8551,36303
225594,c,13,1,92671,3302
361705,j,1249,1,158722,301
447800,j,29313,1,84533,1411
208610,i,113,7,27377,8745
211460,h,66,2,3393,3636
156464,a,1442,7,17878,39970
337638,o,48,3,86353,10936
131720,h,5902,3,79798,11900
148058,j,300,5,162337,64502
111615,o,90511,3,136931,3507
116382,j,2280,2,29735,2928
110942,j,11427,2,91566,2908
38325,p,13,1,160191,90
435980,i,718,1,94185,1945
460858,r,73,1,83285,2504
117298,c,29681,2,40843,15784
43068,c,13863,1,26622,574
238502,h,118,3,119335,33107
79966,i,7927,1,86574,1843
352520,j,90911,5,6697,117460
31518,o,597,1,132622,9496
285087,p,492,10,95191,24807
199869,j,2646,2,103443,10420
243671,s,770,3,14153,28037
357207,i,2604,15,69238,95942
21465,p,10558,4,21769,6038
130881,j,1291,6,71147,111132
90465,j,10990,4,13643,2127
307378,r,78,5,67599,12813
395192,j,100,3,107979,166
99489,i,13,2,47302,7178
438243,c,2883,13,90992,26656
216500,j,2355,2,14828,19422
36911,p,2209,3,114596,1410
418721,c,6246,2,61147,2381
390973,h,1525,2,114548,3255
420612,h,173,6,147967,87331
350163,j,7115,19,56893,90542
371951,a,227,2,50331,192
332241,p,3,2,142163,259
17992,p,784,1,134206,8051
467686,s,1078,3,83308,18163
265426,j,6672,4,173644,3706
373007,s,1101,1,7819,2099
216539,i,5376,6,115040,26748
34474,i,489,3,72286,6283
181574,j,28401,2,171798,1731
173272,a,6170,3,148681,54759
152569,h,562,2,147451,2568
236748,s,3430,8,72559,85612
465832,j,663,1,4610,4820
100916,r,303,1,139052,13591
73995,o,43,2,77202,5135
138610,c,2117,7,69215,57779
399944,o,12128,4,10222,4079
34631,c,171,3,138804,62238
424179,i,70,2,111786,13202
262798,p,183,1,42974,745
394820,c,44,2,138736,5365
186532,h,5973,1,60679,53802
95884,p,307,4,61072,5245
409282,c,264,5,167651,562
30385,p,76,2,123797,619
5754,c,3003,2,5961,2804
100021,j,91376,2,11722,314
54574,i,106,7,28755,8408
383031,p,5123,3,33455,7160
3900,j,132,5,76199,76453
16373,c,216,3,70856,11767
311722,j,112,2,161045,45920
249650,c,14165,3,86571,30310
204717,c,238,3,160349,6375
94444,c,0,2,160781,1082
401745,j,71,1,24305,93
397503,i,347,1,105662,6562
157515,j,2313,3,84586,60730
38077,i,304,2,153537,5433
415626,c,224,1,24165,9231
200413,c,45,4,157497,21059
71391,c,194,4,100670,782
248660,r,281,1,22001,433
25950,c,5262,1,42957,3733
174038,c,744,1,149879,4548
211294,a,23733,2,57105,43610
183889,i,1009,2,111898,18288
330736,c,1219,0,152286,607
305863,i,1745,4,120771,13880
464360,p,6,1,99083,826
251727,a,372,6,155980,218354
448099,c,3378,1,43468,7508
299749,c,841,4,112004,1860
6085,p,3999,5,43009,66117
23896,c,4299,1,80345,4852
138428,c,3189,10,43813,1199
46871,j,15026,5,2397,2775
218347,h,473,9,11241,25401
406966,a,246,2,9814,46616
133004,i,1721,2,121405,21302
403727,h,8,3,125006,3746
270448,o,19469,2,51943,13378
244364,s,16005,2,40334,1971
2867,s,982,8,71061,2791
267801,p,683,3,108056,39971
163545,j,22650,6,118301,11652
424409,p,140,6,70766,28724
357897,s,8586,3,173643,356
213852,a,2010,7,144289,16086
448127,p,8,1,66518,6026
49253,j,876,1,114411,854
162394,s,1015,1,18659,7071
31160,p,4745,14,119815,164822
46419,c,17591,2,22605,1053
371570,j,30,3,73264,4964
200742,c,13465,4,135230,16242
333399,h,3735,5,59643,8018
271746,i,36,2,11916,3570
341797,i,2150,6,126815,11935
37416,s,74,3,12986,4180
136569,c,2329,3,49814,14214
245775,a,1410,4,11748,20936
266603,c,193,7,139948,66221
9104,i,336,2,31304,18076
347560,i,2193,1,74466,3277
100969,j,0,2,168648,2249
225445,p,89,1,32482,34576
31637,r,40056,3,38038,23434
356587,j,2279,4,39881,7164
450023,j,127,2,125157,10022
55477,j,61,1,97504,1764
450351,s,92,1,65885,5951
6405,s,4383,4,134998,10880
410074,j,23,3,54835,17119
301390,s,1294,3,167052,713
275635,j,239,6,27180,11520
144305,c,1102,5,142157,12779
437007,p,42,1,562,308
282250,h,28924,6,52954,16903
464417,i,16,5,154061,9638
167572,j,18,5,10707,29499
203419,a,116,1,77480,1211
88605,c,331,2,3727,1168
326822,p,1052,3,49705,5282
256287,j,0,9,57128,374694
11589,s,21,4,17878,2097
356755,p,49851,15,112944,72653
10672,c,945,3,156223,184484
226785,i,4063,18,110826,142461
18350,j,605,5,24504,5619
150305,p,17229,2,50331,5016
183907,i,202,1,95347,1375
261307,j,32177,1,67993,1201
428380,p,1768,3,40515,13041
181253,s,1723,4,39701,69970
171525,c,1842,2,120421,18793
368147,r,1,1,161257,3984
20457,c,0,5,156419,9479
460972,i,4383,7,93427,4342
15033,o,6834,1,143996,4830
165748,i,380,2,76412,4584
200501,p,10332,1,12788,16622
70932,i,75,1,33291,1603
356908,j,9744,6,94207,31021
250915,p,5956,3,162306,26621
453741,p,1900,1,82852,2769
201733,j,3379,11,27787,79641
41946,a,3689,3,65939,28619
372760,a,2326,2,46194,19633
144121,p,1,2,78057,146
325936,c,1180,9,98118,124277
47460,c,2762,4,68402,121962
38885,i,3229,5,33081,5118
65414,h,45,1,77649,73
316839,c,454,5,126668,95331
61039,j,5131,13,137221,70215
170941,c,216,7,110162,28770
441876,i,382,1,137079,5386
470057,a,324,2,52874,49924
307326,c,0,4,158745,13181
425659,p,344,7,136387,18037
330616,j,13456,1,82325,43658
273556,c,55538,5,4135,48254
199455,a,7,1,113383,82
163017,c,66,7,67228,4171
125795,p,50275,7,19826,2271
470167,j,350,3,173212,15609
428701,r,3620,2,156017,1464
446695,j,51,4,98087,6263
185588,j,30732,2,134707,7659
402751,i,113,2,44764,2887
34551,h,67157,6,100794,24302
439492,r,72775,4,78107,168
37731,j,4974,2,42835,8204
318766,s,9,1,2147,68
439496,s,8405,1,41000,1635
215785,p,142,2,100653,4888
406853,j,205,3,29298,754
470603,o,8,2,97482,868
60619,c,1665,1,145866,4319
350239,c,23799,27,115592,118902
113471,h,358,1,132246,7330
470244,j,4720,2,70381,1319
356893,p,195,3,15447,9688
312696,i,149,5,35655,4539
329109,i,0,2,37314,3382
422010,j,28879,10,150140,10849
214454,j,3445,6,68880,114784
522,p,6116,7,33511,39607
127133,i,50227,2,94273,2937
27171,i,512,4,166811,54094
468837,p,65995,8,96257,167834
6617,c,0,4,25187,7696
423965,j,671,6,174067,3231
173803,a,284,3,64763,51292
84491,c,75,2,46803,1468
392273,c,741,1,62801,249932
333578,c,9934,2,113728,7176
354830,c,214,5,146157,10851
163224,j,709,5,47190,406733
96120,p,1545,2,333,15433
302349,p,4706,7,135584,27887
286851,j,56,3,108019,8905
83935,a,3398,1,137343,4655
320449,j,1994,6,60539,18881
168750,j,1458,1,77976,919
147233,c,364,5,54043,21702
234603,r,614,1,124104,3933
238173,c,13574,10,9726,164459
359138,j,34077,8,54651,202945
101741,r,375,4,33546,8805
43311,c,7937,6,12215,7354
332557,c,1366,3,74914,7676
12699,j,1753,2,92362,37088
72806,s,1287,1,149529,4391
85861,s,1605,4,98371,14707
263838,c,494,2,118850,2900
425328,o,2769,5,21042,2305
322435,a,203,5,93355,45688
96746,s,1114,2,89664,6245
322789,c,107,1,166060,484
211751,c,2024,2,34052,31086
260683,c,48,1,157980,1263
320807,p,4418,2,160310,1612
41851,j,297,2,130013,2116
389046,o,1254,15,29653,36588
435148,i,972,13,24447,71017
121017,h,546,4,94174,300
184098,i,1462,5,58007,55140
450165,a,1292,12,72235,75795
7241,i,2168,7,151203,28764
62,j,390,1,102994,181
193400,o,25253,3,85429,8850
347485,i,2622,11,41107,34236
454230,s,7146,10,1052,9358
359695,j,1690,3,17891,78897
189505,j,947,3,84505,470
98117,c,859,3,88355,1087
445999,c,17256,1,139857,893
40002,a,2289,0,45109,253
131730,p,913,5,144285,25902
75296,j,468,2,130811,122839
308843,p,1320,3,99621,1233
215471,p,140,5,173012,6702
29796,j,33239,4,76913,29786
457114,j,6738,1,79149,9557
182114,j,1278,4,170621,1405
86593,i,4058,1,56564,2820
301810,j,5120,2,130903,13286
77833,j,4642,9,9936,122522
229779,p,4943,3,91781,23307
185530,c,97,0,102169,180
138046,p,25316,3,130341,3392
323444,c,669,3,150893,5212
356747,p,18,5,126986,9930
198127,a,1795,3,153353,5509
140124,s,3483,1,82682,1173
272166,p,5831,9,110727,82001
294554,j,1645,2,49227,265
136461,i,2013,2,15135,622
276149,c,2,1,104907,200
422809,a,1141,2,53757,5327
375130,i,90511,2,136931,31495
156606,c,1661,4,15021,2317
50991,j,2419,6,65977,71193
329297,c,31188,2,77991,1136
363662,p,192323,1,140721,2141
373958,i,7877,4,14410,11429
27680,j,164,2,33003,1043
409388,j,3147,2,148653,8891
108314,c,988,2,46725,6377
96379,j,6561,4,126419,17088
299926,c,10172,1,97814,17519
96705,c,14437,5,14904,8961
283057,c,509,4,99237,27764
333626,j,302,2,118490,4992
349062,j,16935,6,79269,38456
257925,a,312,2,83251,1469
459604,c,115,2,62626,76
249448,c,56250,2,12199,1059
343875,c,3937,12,146081,227021
319830,a,58,7,101423,18829
4513,s,296,1,34393,437
332876,p,603125,5,139632,12674
355651,s,133,3,80025,2901
60781,c,5081,4,56674,10514
142102,x,132,1,66401,5505
404743,c,4854,12,20752,483489
430427,j,2749,2,151068,2966
45775,a,594,3,82872,33406
204779,j,7759,5,23693,8642
412526,a,667,5,131337,17728
401150,c,8010,3,85691,16342
329164,a,144,1,82392,13023
324212,s,811,1,124406,550
352866,p,2061,2,62696,29860
363671,p,5004,8,8456,30716
349377,j,1081,15,136273,191585
5108,p,3682,2,38709,1853
410534,o,95697,6,1988,2076
143689,i,165,6,68035,3663
393266,j,89,1,3992,100
320046,p,32475,1,100722,2664
370044,s,350,5,65327,33989
260552,p,3125,4,131246,734
328353,c,11783,1,137574,162
301945,c,969,3,129575,10749
56015,j,1703,4,40045,57754
464977,c,1018,2,71242,3741
48207,c,1673,3,25511,24919
259387,c,25266,3,35986,8368
324940,a,503,2,144742,420
363344,i,8590,1,26492,268
230404,h,96,2,163635,1091
127695,p,7504,2,40794,1374
468529,p,1373,6,5045,132545
13890,i,665,1,4650,1760
196853,a,128,2,106289,10084
414291,p,11168,5,29988,21778
228605,o,591,1,108596,1358
338717,c,268,7,130899,107767
230875,s,212654,2,73133,3592
105876,r,16,2,1903,9542
168918,c,127,2,46320,706
245650,c,377,2,156155,387
36333,h,3812,8,39085,141195
238109,c,158,3,61183,282
25258,c,3014,2,43625,73744
87464,c,21,6,32072,7937
124424,j,168,9,172558,242856
333439,c,8,2,16068,67
463520,h,122,1,41423,43
207787,i,6,1,22430,2285
62376,c,5902,3,141758,17373
276684,p,125,4,148253,23943
78145,c,8594,1,16679,313
223353,p,2660,1,149392,1506
388766,i,7202,3,67438,4007
97427,i,0,13,101944,134285
27221,s,4965,3,27171,309
468823,a,1724,7,60074,12397
400126,c,31,3,111217,19804
219305,j,1,1,79805,2675
372563,s,1460,2,106171,11443
266885,j,7232,9,47270,124249
320833,p,138794,2,46205,8849
118542,c,2240,2,63264,10478
22351,h,344,4,148205,9451
85083,c,851,1,129494,972
454482,c,114,2,3086,14775
312426,c,606,4,101267,2204
48,c,0,16,9647,131706
115961,h,1522,1,29297,8561
270905,a,61,3,68253,5628
298436,c,423,2,7031,10514
221220,a,7390,1,121334,8375
377409,s,2005,1,162206,1315
457679,j,16880,2,54227,28483
153859,c,3984,6,135857,16480
89691,i,119,1,95457,1871
246448,c,1704,6,103150,7734
356442,c,52,3,84947,3023
294967,j,675,8,98786,25396
132615,j,458,2,34500,59700
161579,c,745,1,159660,7092
273367,i,2928,1,60387,816
335839,c,3471,7,58141,325473
29973,x,81,2,164931,2585
343419,j,12223,10,4911,71422
74366,p,58,1,157437,5795
394464,c,128,3,38880,26175
250724,j,32,1,17019,15212
346084,j,122,5,12684,34878
375916,j,35188,5,126463,10546
38166,j,13677,3,96711,19486
100739,c,13261,3,121026,7339
241757,p,4898,4,34854,10844
380723,i,7375,3,83742,14577
326879,s,28088,1,4618,135
414084,j,18639,4,96908,19524
428465,s,866,1,3045,4336
217960,a,32,4,105138,5012
125362,c,45,3,60818,22733
108741,c,4981,3,23924,14006
172281,c,3723,2,39064,11764
193135,j,1218,2,121429,18419
307140,c,904,3,65459,4244
425891,a,525,3,115177,22039
10488,c,9019,12,148047,78521
253246,p,1787,5,74793,95710
4084,i,147,5,120999,22289
73128,j,1749,3,11420,1965
231560,j,12641,2,147073,18469
397563,j,513,3,142837,24752
32117,o,320,3,8601,16829
38261,j,2602,4,101363,17793
153480,p,40881,4,91984,1338
328939,c,2063,4,130810,726
168222,r,863,2,168641,492
284465,c,2380,4,126735,9229
28911,r,121,2,104714,2352
416822,o,1362,8,1521,9271
115524,a,3736,5,89560,6628
340625,o,787,7,102970,11526
352176,i,70,1,8741,8358
254888,p,5292,2,83952,25030
425493,j,696,4,81618,51855
448073,j,3523,3,26444,10475
173117,c,275844,5,52978,13479
325746,j,473,15,74448,209208
350341,c,17161,1,46496,9561
196566,j,1565,2,97679,1418
359098,c,111,2,170395,25737
355422,p,538,2,50331,26077
310432,o,872,2,10132,18167
470583,a,522,1,8780,1876
402125,c,27,4,14246,99
361296,j,46455,15,73035,521928
441272,c,236,5,116274,103692
344338,h,509,4,124200,48322
375542,a,3216,3,12817,11717
356412,o,8822,2,61749,1555
188135,p,1251,22,14595,202229
452486,a,533,3,76714,19611
260545,p,859,7,71408,22483
201461,h,8,1,151626,3654
9324,r,128,1,126255,2017
411106,i,369,3,121772,2835
205498,a,427,4,99432,43611
151580,p,3398,3,27352,2562
42510,s,9274,2,5892,1182
256031,j,42,1,86274,19162
101675,i,9559,8,128085,26942
437947,s,30695,2,11655,4966
83558,j,189,4,67699,11288
437324,c,35,2,107444,117
252938,c,8583,4,83660,55919
31694,p,1313,3,6159,17546
432532,j,692,5,36995,9431
463436,p,5734,1,24704,20532
253056,h,686,7,99388,27497
451801,x,158,0,164292,149
103760,i,5833,7,62332,26604
327301,c,637,1,109326,9658
249521,j,0,10,157637,373392
220046,s,47,2,18666,4366
359003,j,1099,1,60296,1436
223272,j,2342,2,147246,71650
366167,r,363,1,124623,683
292619,o,1418,3,109499,2810
67884,c,32139,4,111002,23968
285602,s,12583,12,88202,38506
214167,o,589,7,105361,26718
49586,h,137,1,3311,245
41918,a,0,3,16853,6683
30672,p,71,2,154258,21217
458329,c,21,1,39941,1429
131628,a,6419,6,86238,40076
45966,j,303,2,57171,920
222950,i,12010,2,12148,9041
323504,h,915,2,70201,7209
418944,i,871,4,140298,2822
230374,j,3796,25,78011,836850
175807,s,4382,2,15323,2166
249718,i,13793,3,20357,27036
258296,j,9575,3,52274,38509
178952,r,388,1,140130,4762
142795,h,73,3,150470,4196
78758,p,624,6,41688,6147
58665,p,54711,6,128478,80013
385965,i,363,6,90571,8960
148956,c,224,7,78725,43550
118798,j,513,3,170622,53147
316792,j,1795,1,150329,2399
27722,c,33297,3,6979,3215
452976,c,12342,15,1436,420199
29880,c,543,3,123188,1327
109450,j,59918,2,67465,25187
145535,j,40,3,73740,4390
447251,p,34871,6,12093,9792
51151,s,128,1,74871,1357
340034,a,157402,3,119203,716
165783,x,45019,3,18392,4213
298680,c,2469,2,23032,27612
256580,p,923,4,139372,8823
23281,i,7214,7,54957,49182
402909,c,1171,2,22172,2732
129781,c,94628,1,83680,2881
32099,j,170,3,98353,19296
448634,p,3770,1,31159,7338
330930,c,488,1,142110,3597
56080,p,6982,14,63740,71150
457905,h,10641,2,71326,12304
265593,a,2397,1,88109,26295
395029,o,8467,2,33877,1646
374023,s,20623,4,111018,38427
50008,c,18,1,77743,6225
205046,r,48,3,115792,11109
423686,p,27967,9,116298,22760
43826,p,2496,7,132612,92047
202399,j,5312,8,89015,98317
240558,c,0,4,160573,28611
8711,o,110,1,107050,1468
336392,h,30,1,99362,59
275912,c,3,1,150695,320
299069,o,19222,5,8337,2317
388971,i,6719,5,55246,4023
279653,a,2133,6,5017,45699
277648,c,0,5,171069,5611
341438,j,13,1,69019,1691
33345,h,401,5,92843,50383
35620,p,37371,5,45863,3498
328687,c,2444,2,112487,17231
465978,s,157,1,126680,588
223344,i,0,5,169334,1137
122088,j,1915,1,94864,15241
452114,r,25,1,103234,1068
183599,i,4741,1,129286,2958
43187,c,160,5,138136,1910
376513,j,373,2,127357,4289
85616,c,10394,1,76071,555
185953,x,3509,1,36959,32911
142014,s,3284,5,41741,30291
52473,i,4908,3,69258,6539
311536,a,7375,3,174605,8480
200958,a,20183,3,4118,13999
281950,h,691,1,133543,1777
102837,h,1717,2,102029,3590
321287,a,51,2,83721,38283
230411,p,2136,10,134575,53009
462329,p,4087,3,41007,53645
311574,a,4754,3,98379,35078
465941,c,7064,3,89687,15474
350692,p,459,1,37636,1250
17602,j,93,4,83660,57740
43083,h,39,1,172589,10829
389110,p,51,3,69328,8067
105338,s,222,3,93321,7379
9922,c,815,3,117199,18152
440626,a,1539,6,22455,24941
328076,i,22397,1,136275,2455
64077,j,35,1,5168,2075
189618,j,459,1,118088,2330
304661,c,28924,7,52954,5017
385120,p,994,4,143581,43711
2425,i,333,2,146209,3155
293660,p,1240,3,30056,37119
122480,i,1343,5,237,8133
35541,o,49,2,75186,21161
45835,o,1811,5,59875,8917
278753,p,6669,24,38539,166025
92492,c,616,2,103429,41705
407248,p,67,2,135906,901
96208,p,330,12,58111,45063
329966,h,967,2,2060,33576
192943,s,231,3,70058,305
274687,j,94,1,157766,1825
246147,s,575,3,14410,41997
401206,p,1302,4,135162,62326
450874,c,0,5,68813,44227
302982,c,2647,1,63642,14413
316816,c,5871,13,139666,211636
246306,j,1938,2,89136,8564
146829,a,3408,4,150984,26244
428742,i,30,1,143179,1152
253271,h,632,5,43288,30161
35589,o,308,4,81048,3862
439479,j,937,6,124041,25144
422846,j,61564,19,111015,25800
401083,r,621,1,95208,869
192866,o,1686,1,56719,1228
408080,a,8547,3,21064,6912
388189,j,412,5,120956,52469
56730,j,30420,6,127948,167104
424254,i,1219,12,110313,90510
261542,i,28926,1,138439,2247
51659,c,546,2,142170,2829
176802,i,178,4,157436,15226
16349,j,931,3,18090,113031
106245,a,18135,7,17578,21697
285117,p,900,1,114138,2932
312373,a,81,4,27702,10672
21507,p,1956,1,125011,16160
429537,j,944,2,106818,4054
422090,s,571,3,107350,4943
184243,c,416,4,105583,3604
28273,j,2053,7,37574,25464
285619,p,96,1,131171,23063
178703,s,5708,2,38844,900
396426,c,1933,13,132944,572817
130097,r,21,2,134977,3395
403217,c,357210,7,137183,21955
345535,p,1,1,140154,6992
417450,i,6159,2,136169,7807
326363,j,34871,4,12093,11039
408145,o,3112,4,25297,4894
352259,j,7759,6,23693,13035
72326,j,1008,6,57986,95985
292528,c,352,5,34989,27444
252721,c,218,1,28866,10271
49206,o,0,3,158207,1836
324964,c,48,2,156643,7009
363330,p,36,1,115828,4571
114943,s,1151,5,175009,250
455798,a,41,1,101675,4227
238053,a,48,2,168253,13706
211008,x,1888,3,45704,2429
223829,j,14,2,8226,2936
177142,p,1891,1,25690,2461
13159,j,116,5,76229,32659
184617,c,10,2,167204,526
31274,j,135,10,44275,57225
263791,c,1147,3,3786,1953
5446,p,400,1,42443,4122
136764,c,4270,3,24515,8642
94179,p,486,3,142167,273
290688,h,2903,5,26813,15550
105765,r,534,2,40658,2018
133694,c,2400,1,58220,9435
114798,p,588,1,4012,2730
298975,h,2084,3,88400,25883
409900,c,66,5,88709,9496
55988,j,503,4,133381,35118
22725,p,336,1,109612,11104
366655,j,36,1,100404,3069
81057,j,937,2,87265,32666
3799,a,2353,2,60258,8790
92942,a,639,15,163680,250333
195488,r,1503,2,97982,7895
7017,i,1040,1,168288,1024
438378,p,1157,5,109314,137760
195095,s,2700,4,77248,10445
404167,h,857,3,58901,4548
206211,i,193,3,111959,4442
458317,r,28,1,19145,1260
287376,c,9583,2,146000,7294
28700,p,5427,3,84470,5113
466025,i,2468,1,17109,233
346749,r,1207,1,161509,4906
205251,p,325,6,24577,21401
448548,j,586,3,62037,38076
63951,r,53,2,34918,9718
213340,c,4,2,104822,621
421988,o,938,1,22010,2700
381437,i,13154,4,144983,4246
456064,h,7852,1,147463,51885
173590,c,15587,7,76946,30512
240973,j,4069,3,52871,69851
452048,r,3870,7,125548,68135
168729,c,112996,13,61637,24569
341104,r,2817,1,81004,812
80672,i,1661,7,60846,63933
380664,s,371,2,135962,10765
382128,j,571,2,174807,10500
121215,i,12467,1,140477,29549
62086,j,22494,1,78190,20159
85717,r,5613,2,150328,1485
442889,j,1612,8,147430,44427
335031,a,714,10,145205,8998
414492,c,15387,3,56956,32983
347682,h,1570,2,133073,876
449298,p,22132,1,23032,7813
25183,r,26,2,90448,1536
337660,j,14037,4,111948,48496
148784,i,506,8,49413,58092
218724,a,649,5,35756,39890
195896,c,11302,2,31295,91
19406,j,102,3,108151,14337
341111,c,230,6,59097,30893
44843,o,394,2,29060,15156
197882,p,116,4,44764,19354
195826,p,642,2,80988,108470
265614,j,5720,10,169530,1152944
40343,j,161,1,22158,2930
261583,o,801,5,131412,11884
88036,o,689,4,41324,17933
429618,a,4976,5,29569,44874
234288,a,171,5,156226,9644
236242,c,8360,20,108074,11709
184957,s,24124,8,6697,17060
374272,s,23305,2,67041,3720
454318,i,532,1,172105,375
149132,i,3072,3,30546,2175
103568,i,32,4,175408,1383
157445,c,1394,1,33073,3784
122300,j,1981,5,138182,22695
174646,a,2153,1,175482,1243
245710,a,10434,4,112200,38034
149168,o,18420,1,4461,3729
469848,j,507,3,126333,26568
340891,a,125,3,24881,23450
321736,s,28192,3,59362,11351
83820,p,4485,2,121802,6450
466653,o,11066,3,43712,3196
140147,j,416,1,116234,16637
153287,p,12965,4,168198,32339
398116,c,45,1,105065,4402
161930,r,24,1,162927,5921
145573,c,174,3,29357,78590
103670,p,333,1,145028,13341
83728,a,2700,6,61221,54523
82811,x,2501,2,114484,11224
445376,j,587,8,60159,90882
387853,j,85421,2,143260,18239
28255,c,8,2,174484,101
86101,c,26555,5,79177,11778
436594,j,1,1,121096,100
200463,i,3317,1,28392,1165
102284,s,408,3,21565,326
208191,c,3363,7,8510,99233
270719,a,6956,7,77479,120791
76683,h,77,3,54646,1054
205129,j,1455,4,105617,63747
127770,c,55500,12,45047,3099
453795,j,1836,4,29940,7638
387177,h,1430,3,136798,4240
103324,o,1134,2,64068,4003
235653,x,2084,1,7296,63265
53515,j,722,1,39570,8954
267656,j,8504,5,42292,419
202125,p,3908,8,54657,133666
70270,r,3140,1,60192,4852
172640,j,4075,1,83998,17114
295015,c,2037,4,50647,80504
332006,c,12409,1,68093,608
59996,j,348,5,141107,36608
154075,c,39,1,100736,307
299149,p,6493,5,146229,22412
218280,c,141,5,100927,34928
199769,j,3998,4,30947,74748
61914,p,11570,5,24409,9764
351287,c,27,4,47190,7996
436438,c,14583,12,105412,85418
288086,j,1386,2,116092,3817
450076,x,19,2,133764,134
145315,j,363,7,150892,14483
336586,j,3628,4,17878,15240
234224,j,12274,6,44274,132727
54985,s,3148,2,84242,4460
11263,i,8380,5,150630,26383
229226,p,1727,5,64557,12873
122496,c,2532,4,111710,5467
124249,o,20496,3,119191,15449
328148,p,15565,2,29286,13498
42363,c,31,4,24067,4397
420540,p,16466,9,116124,282215
234247,s,331,1,8889,3331
279445,h,85,2,48044,12191
124071,c,2148,1,49628,184
157191,p,132266,2,140296,1132
85275,j,5862,4,59697,50756
453521,r,59,2,115430,3989
133090,s,640,4,171003,40779
203348,i,327,2,137368,14943
275249,c,0,4,164433,39563
188175,s,43,1,78600,5424
104640,c,899,5,29668,2641
246452,a,171,14,65682,153391
195366,h,401,1,96692,240
41890,o,334,3,18315,6037
181372,i,7110,3,6697,10543
400023,x,1638,1,77313,1061
88002,i,4707,16,174658,134539
154625,c,371,3,88432,35257
400002,p,40601,2,22711,4906
312928,p,373,2,31092,2754
152447,s,832,1,22092,135
345837,c,503,0,76662,278
297185,c,217,2,157759,357
366280,r,10945,5,91353,4991
12703,a,2022,2,38189,18536
227110,s,50,2,140882,867
195664,c,1018,2,103580,8628
247441,r,377,2,83897,9294
336116,c,0,8,99232,25770
371115,c,31388,3,23257,2875
35327,a,73,3,164083,144
248636,o,483,2,85832,1227
386545,c,28462,3,93544,11603
108443,p,116,6,68269,46102
70166,c,531,3,9013,7798
133885,s,156,11,59719,23789
202209,r,339,2,29252,23743
452359,h,11,3,46496,2208
252539,j,6986,3,17120,10216
37288,p,16,4,6074,6319
193786,j,713,4,23223,65283
193192,c,7329,1,103709,1515
400633,j,3263,5,6699,60768
383690,a,387,2,138729,9841
161413,p,7788,7,84691,21118
192073,o,661,4,131610,6621
293472,s,131,1,157350,7798
470934,a,810,4,103262,21342
120138,s,17085,7,33909,35935
83546,j,10508,6,111280,18999
337873,c,34390,10,140064,299734
463318,j,753,2,36198,4677
283436,c,34904,2,66609,28848
35570,p,540,2,101058,1035
55678,o,4730,5,89632,15823
158988,h,887,9,134115,65096
160087,j,538,5,13709,92792
318639,a,3483,2,146521,18197
407662,c,1538,5,3178,4770
355873,j,37,1,105933,3465
146417,p,16932,6,36423,14856
369025,p,28,4,94185,3658
305387,i,2424,4,135620,19893
151407,p,1945,6,78813,1107
73284,i,122,2,12958,1024
380046,o,239,2,117744,1894
363450,p,1969,3,63281,10059
449923,i,578,7,52803,31844
74819,j,2473,2,145885,15981
188731,j,13208,3,49378,7951
177675,c,91791,5,128466,1534
10255,c,5368,5,128139,220801
81026,i,9154,2,44474,2889
300706,h,4757,5,114969,4499
464750,c,11745,6,85033,65883
332676,c,10274,3,67446,2805
351110,j,49,4,171537,48297
275131,p,4534,6,105406,8716
184855,c,8,1,162031,1056
109122,j,501,4,47942,6542
17517,r,1244,3,60875,3496
25512,h,3508,1,70627,1698
374859,o,626,1,101829,381
124960,i,1399,1,60159,209
324161,c,438,1,144758,28734
28520,x,2074,2,128322,39306
71431,x,1266,4,129914,16968
400869,h,1877,3,112632,5009
21398,c,73,2,47566,30092
391048,a,1170,5,21641,6435
282148,j,43857,20,22330,58853
308364,c,24622,3,38313,16888
430880,h,10354,2,107976,1404
155099,p,2604,2,135167,1475
379814,o,927,4,149373,756
328956,j,6778,5,41766,24342
341223,a,17670,3,11039,1264
19771,s,1386,3,70825,3565
33763,c,528,1,69396,295
108567,c,678,3,43189,7386
123980,a,18,2,150317,1484
253440,j,0,2,168324,241
326184,a,2826,2,87792,13850
42873,c,6036,5,12728,2421
290780,r,2618,1,58080,952
405070,a,5064,2,16578,10070
344729,p,48,2,70895,220
42751,s,852,2,123820,5351
84316,o,1336,5,59334,19643
450049,r,71,1,98939,96
190996,o,216,4,82855,20825
338775,h,9632,1,85153,4326
156917,i,2529,1,144245,3403
418747,p,58621,6,97739,18090
331375,j,396,4,32111,8638
460740,i,2695,1,99231,1652
452867,p,492,3,147899,33055
266541,h,9816,2,150196,9034
175526,j,2763,4,8236,77527
46159,c,0,2,168886,7970
386906,p,22072,14,161124,54127
60167,j,132,3,171286,144
18804,j,33318,6,130476,16081
355256,j,2536,3,85840,10793
26283,i,778,2,29494,11351
102304,c,1786,4,104008,3805
346336,j,985,1,106018,5546
171830,c,1296,5,147723,287
239098,c,9518,5,89235,37282
112231,p,851,3,86857,9838
267976,o,3234,2,33182,37823
237214,j,2142,10,3112,169653
414778,j,38215,7,41801,61900
166627,j,2037,2,68707,10990
204903,a,568,7,39478,15978
377821,c,1550,7,97348,72854
260451,j,1006,5,112361,24692
191494,c,463,3,19138,173
343434,p,0,2,20126,10738
422114,j,21,2,104051,15513
